0,0.0,0.0,-0.2809917355371901,-0.14049586776859505,-0.5041322314049587,-0.4628099173553719,-0.5785123966942148,-0.7768595041322314,-0.49586776859504134,-1.0,-0.36363636363636365,-0.768595041322314,-0.3305785123966942,-0.9421487603305785,-0.3140495867768595,-0.6942148760330579,-0.3140495867768595,-0.5785123966942148,-0.1487603305785124,-0.768595041322314,-0.1322314049586777,-0.9504132231404959,-0.1487603305785124,-0.628099173553719,-0.1652892561983471,-0.5537190082644629,0.05785123966942149,-0.71900826446281,0.09917355371900827,-0.9008264462809917,0.04132231404958678,-0.5950413223140496,-0.01652892561983471,-0.5041322314049587,0.24793388429752067,-0.6363636363636364,0.2809917355371901,-0.7603305785123967,0.19834710743801653,-0.5619834710743802,0.12396694214876033,-0.47107438016528924
0,0.0,0.0,-0.29508196721311475,-0.13934426229508196,-0.5245901639344263,-0.4672131147540984,-0.5983606557377049,-0.7786885245901639,-0.5163934426229508,-1.0,-0.4016393442622951,-0.7622950819672131,-0.3770491803278688,-0.9262295081967213,-0.3360655737704918,-0.6721311475409836,-0.32786885245901637,-0.5491803278688525,-0.1885245901639344,-0.7704918032786885,-0.16393442622950818,-0.9426229508196722,-0.1721311475409836,-0.6311475409836066,-0.1885245901639344,-0.5491803278688525,0.02459016393442623,-0.7213114754098361,0.06557377049180328,-0.8934426229508197,0.01639344262295082,-0.5983606557377049,-0.040983606557377046,-0.5081967213114754,0.21311475409836064,-0.639344262295082,0.2459016393442623,-0.7622950819672131,0.1721311475409836,-0.5573770491803278,0.10655737704918032,-0.47540983606557374
0,0.0,0.0,-0.2966101694915254,-0.1440677966101695,-0.5338983050847458,-0.4661016949152542,-0.6186440677966102,-0.7796610169491526,-0.5508474576271186,-1.0,-0.4067796610169492,-0.7542372881355932,-0.3813559322033898,-0.9491525423728814,-0.3559322033898305,-0.6864406779661016,-0.3474576271186441,-0.5677966101694916,-0.19491525423728814,-0.7711864406779662,-0.17796610169491525,-0.9661016949152542,-0.1864406779661017,-0.6440677966101694,-0.2033898305084746,-0.559322033898305,0.01694915254237288,-0.7372881355932204,0.059322033898305086,-0.923728813559322,0.00847457627118644,-0.6186440677966102,-0.0423728813559322,-0.5169491525423728,0.22033898305084745,-0.652542372881356,0.2542372881355932,-0.788135593220339,0.17796610169491525,-0.576271186440678,0.11016949152542373,-0.4915254237288136
0,0.0,0.0,-0.2916666666666667,-0.14166666666666666,-0.5333333333333333,-0.4666666666666667,-0.6166666666666667,-0.775,-0.55,-1.0,-0.4,-0.7583333333333333,-0.36666666666666664,-0.9333333333333333,-0.3333333333333333,-0.6833333333333333,-0.3333333333333333,-0.575,-0.19166666666666668,-0.7666666666666667,-0.15833333333333333,-0.9583333333333334,-0.16666666666666666,-0.65,-0.19166666666666668,-0.5666666666666667,0.016666666666666666,-0.7333333333333333,0.06666666666666667,-0.9166666666666666,0.025,-0.6083333333333333,-0.03333333333333333,-0.5083333333333333,0.20833333333333334,-0.6583333333333333,0.25,-0.7833333333333333,0.18333333333333332,-0.575,0.10833333333333334,-0.48333333333333334
0,0.0,0.0,-0.2916666666666667,-0.14166666666666666,-0.5333333333333333,-0.4583333333333333,-0.625,-0.7666666666666667,-0.5666666666666667,-1.0,-0.4083333333333333,-0.7583333333333333,-0.38333333333333336,-0.9416666666666667,-0.35,-0.7,-0.35,-0.5666666666666667,-0.2,-0.775,-0.175,-0.9666666666666667,-0.18333333333333332,-0.6583333333333333,-0.20833333333333334,-0.55,0.016666666666666666,-0.7333333333333333,0.058333333333333334,-0.925,0.008333333333333333,-0.625,-0.05,-0.5083333333333333,0.20833333333333334,-0.6583333333333333,0.24166666666666667,-0.7916666666666666,0.175,-0.5833333333333334,0.1,-0.48333333333333334
0,0.0,0.0,-0.29838709677419356,-0.1532258064516129,-0.532258064516129,-0.46774193548387094,-0.6048387096774194,-0.7741935483870968,-0.5483870967741935,-1.0,-0.3951612903225806,-0.75,-0.3709677419354839,-0.9354838709677419,-0.3387096774193548,-0.6935483870967742,-0.33064516129032256,-0.5725806451612904,-0.18548387096774194,-0.7580645161290323,-0.16129032258064516,-0.9516129032258065,-0.1693548387096774,-0.6532258064516129,-0.18548387096774194,-0.5645161290322581,0.016129032258064516,-0.7258064516129032,0.06451612903225806,-0.9032258064516129,0.016129032258064516,-0.6129032258064516,-0.03225806451612903,-0.5161290322580645,0.20967741935483872,-0.6532258064516129,0.25,-0.7741935483870968,0.1774193548387097,-0.5806451612903226,0.11290322580645161,-0.5
0,0.0,0.0,-0.3064516129032258,-0.13709677419354838,-0.5403225806451613,-0.4596774193548387,-0.6048387096774194,-0.7741935483870968,-0.5403225806451613,-1.0,-0.4032258064516129,-0.7661290322580645,-0.3790322580645161,-0.9435483870967742,-0.3387096774193548,-0.6854838709677419,-0.3387096774193548,-0.5564516129032258,-0.18548387096774194,-0.7741935483870968,-0.16129032258064516,-0.9596774193548387,-0.1693548387096774,-0.6370967741935484,-0.1935483870967742,-0.5483870967741935,0.024193548387096774,-0.7338709677419355,0.08064516129032258,-0.9112903225806451,0.024193548387096774,-0.6048387096774194,-0.03225806451612903,-0.5080645161290323,0.22580645161290322,-0.6451612903225806,0.25806451612903225,-0.7741935483870968,0.1935483870967742,-0.5645161290322581,0.12096774193548387,-0.46774193548387094
0,0.0,0.0,-0.30303030303030304,-0.13636363636363635,-0.5303030303030303,-0.4621212121212121,-0.5984848484848485,-0.7727272727272727,-0.5454545454545454,-1.0,-0.4090909090909091,-0.7651515151515151,-0.38636363636363635,-0.9318181818181818,-0.3484848484848485,-0.6818181818181818,-0.3333333333333333,-0.5378787878787878,-0.19696969696969696,-0.7803030303030303,-0.18181818181818182,-0.9545454545454546,-0.17424242424242425,-0.6439393939393939,-0.1893939393939394,-0.5378787878787878,0.015151515151515152,-0.7424242424242424,0.05303030303030303,-0.9015151515151515,0.007575757575757576,-0.6060606060606061,-0.030303030303030304,-0.49242424242424243,0.2196969696969697,-0.6590909090909091,0.24242424242424243,-0.7803030303030303,0.17424242424242425,-0.5681818181818182,0.10606060606060606,-0.4772727272727273
0,0.0,0.0,-0.31386861313868614,-0.10948905109489052,-0.5474452554744526,-0.44525547445255476,-0.6131386861313869,-0.7664233576642335,-0.5766423357664233,-1.0,-0.44525547445255476,-0.7445255474452555,-0.4233576642335766,-0.927007299270073,-0.3722627737226277,-0.6715328467153284,-0.35766423357664234,-0.5255474452554745,-0.21897810218978103,-0.7591240875912408,-0.20437956204379562,-0.948905109489051,-0.19708029197080293,-0.6277372262773723,-0.21897810218978103,-0.5182481751824818,0.0,-0.7299270072992701,0.029197080291970802,-0.9051094890510949,-0.0072992700729927005,-0.5985401459854015,-0.051094890510948905,-0.4744525547445255,0.20437956204379562,-0.656934306569343,0.22627737226277372,-0.781021897810219,0.16058394160583941,-0.5620437956204379,0.08759124087591241,-0.45255474452554745
0,0.0,0.0,-0.3157894736842105,-0.125,-0.5526315789473685,-0.45394736842105265,-0.631578947368421,-0.7631578947368421,-0.6118421052631579,-1.0,-0.4407894736842105,-0.756578947368421,-0.4276315789473684,-0.9473684210526315,-0.3815789473684211,-0.6907894736842105,-0.3684210526315789,-0.5328947368421053,-0.2236842105263158,-0.7828947368421053,-0.2236842105263158,-0.9736842105263158,-0.21052631578947367,-0.6513157894736842,-0.21710526315789475,-0.5263157894736842,-0.006578947368421052,-0.75,0.019736842105263157,-0.9342105263157895,-0.019736842105263157,-0.618421052631579,-0.06578947368421052,-0.48026315789473684,0.20394736842105263,-0.6842105263157895,0.21710526315789475,-0.8092105263157895,0.1513157894736842,-0.5855263157894737,0.08552631578947369,-0.47368421052631576
0,0.0,0.0,-0.3128834355828221,-0.12883435582822086,-0.5460122699386503,-0.4601226993865031,-0.6257668711656442,-0.7668711656441718,-0.6134969325153374,-1.0,-0.44171779141104295,-0.7791411042944786,-0.43558282208588955,-0.9447852760736196,-0.3803680981595092,-0.6871165644171779,-0.3558282208588957,-0.5521472392638037,-0.22699386503067484,-0.803680981595092,-0.22699386503067484,-0.9815950920245399,-0.2147239263803681,-0.6503067484662577,-0.2147239263803681,-0.5460122699386503,-0.006134969325153374,-0.7791411042944786,0.012269938650306749,-0.9447852760736196,-0.024539877300613498,-0.6196319018404908,-0.05521472392638037,-0.5030674846625767,0.20245398773006135,-0.7055214723926381,0.2085889570552147,-0.8159509202453987,0.147239263803681,-0.588957055214724,0.08588957055214724,-0.48466257668711654
